1738061229,221582345,,joint2,joint3,joint1,joint4,joint5,joint6,-0.6574654972683308,0.6068509889079117,0.0012217304815975172,0.00017453292129831807,-0.003316125537177334,-3.12413936106985,0.0,0.07854312656727194,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1738061229,241573085,,joint2,joint3,joint1,joint4,joint5,joint6,-0.6574654972683308,0.6068509889079117,0.0012217304815975172,0.00017453292129831807,-0.003316125537177334,-3.12413936106985,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1738061229,261576104,,joint2,joint3,joint1,joint4,joint5,joint6,-0.6574654972683308,0.6091199355776319,0.0012217304815975172,0.00017453292129831807,-0.003316125537177334,-3.12413936106985,0.0,0.11343060814284023,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1738061229,281586005,,joint2,joint3,joint1,joint4,joint5,joint6,-0.6574654972683308,0.6112143120378974,0.0012217304815975172,0.00017453292129831807,-0.003316125537177334,-3.12413936106985,0.0,0.10468380104763735,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1738061229,301579625,,joint2,joint3,joint1,joint4,joint5,joint6,-0.6574654972683308,0.6124360371879712,0.0012217304815975172,0.00017453292129831807,-0.003316125537177334,-3.12413936106985,0.0,0.061098385533218016,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1738061229,321576456,,joint2,joint3,joint1,joint4,joint5,joint6,-0.6574654972683308,0.6124360371879712,0.0012217304815975172,0.00017453292129831807,-0.003316125537177334,-3.12413936106985,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1738061229,341580866,,joint2,joint3,joint1,joint4,joint5,joint6,-0.6574654972683308,0.6141813398083548,0.0012217304815975172,0.00017453292129831807,-0.003316125537177334,-3.12413936106985,0.0,0.08725880475583152,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1738061229,361580726,,joint2,joint3,joint1,joint4,joint5,joint6,-0.6574654972683308,0.6159267090077655,0.0012217304815975172,0.00017453292129831807,-0.003316125537177334,-3.12413936106985,0.0,0.08726736912842123,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1738061229,381582697,,joint2,joint3,joint1,joint4,joint5,joint6,-0.6574654972683308,0.6159267090077655,0.0012217304815975172,0.00017453292129831807,-0.003316125537177334,-3.12413936106985,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
1738061229,401580356,,joint2,joint3,joint1,joint4,joint5,joint6,-0.6574654972683308,0.6176720116281489,0.0012217304815975172,0.00017453292129831807,-0.003316125537177334,-3.12413936106985,0.0,0.08726718616140489,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan
